date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
1/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.13,$0.22
1/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,480.00",$20.50
1/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$33.63,$0.47
1/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,$17.00,$0.24
1/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,800.00",$24.94
1/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,$21.00,$0.29
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,$26.00,$0.36
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$15.48,$0.21
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,399.00",$19.38
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$664.43,$9.21
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,$22.00,$0.30
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,$115.00,$1.59
1/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$42.31,$0.59
1/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$30.00,$0.42
1/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$14.84,$0.21
1/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,074.07",$14.88
1/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,600.00",$22.17
1/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,$39.61,$0.55
1/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$4,000.00",$55.42
1/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,$26.00,$0.36
1/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,$45.85,$0.64
1/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$2,799.00",$38.78
2/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.41,$0.23
2/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$39.48,$0.55
2/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,400.00",$47.42
2/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,555.55",$21.70
2/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$2,000.00",$27.89
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,$26.00,$0.36
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.41,$0.23
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,488.00",$20.75
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$694.44,$9.69
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$2,260.00",$31.52
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,$25.00,$0.35
2/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,485.00",$48.61
2/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$29.00,$0.40
2/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$17.83,$0.25
2/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,456.00",$20.31
2/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,600.00",$22.32
2/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$13.12,$0.18
2/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,304.00",$18.19
2/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,038.33",$14.48
2/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,504.00",$20.98
2/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,$44.02,$0.61
3/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.98,$0.23
3/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$44.69,$0.62
3/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,$18.00,$0.25
3/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$2,000.00",$27.64
3/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$47.00,$0.65
3/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,$22.00,$0.30
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,$26.00,$0.36
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.91,$0.23
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,500.00",$20.73
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$961.11,$13.28
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$2,250.00",$31.10
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,$108.00,$1.49
3/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,760.00",$51.97
3/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$27.00,$0.37
3/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$14.75,$0.20
3/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,554.55",$21.49
3/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,872.91",$25.89
3/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,$27.00,$0.37
3/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$13.31,$0.18
3/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$875.97,$12.11
3/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,$50.54,$0.70
3/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,305.00",$45.68
4/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$17.17,$0.24
4/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,595.00",$22.30
4/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$43.84,$0.61
4/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,995.00",$55.86
4/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,$19.00,$0.27
4/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,555.55",$21.75
4/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$2,000.00",$27.97
4/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$53.00,$0.74
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,$26.00,$0.36
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,540.00",$21.53
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,388.88",$19.42
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$2,310.00",$32.30
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,$25.00,$0.35
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,$110.00,$1.54
4/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$4,310.00",$60.27
4/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.60,$0.23
4/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,520.00",$21.25
4/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,911.11",$26.72
4/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,600.00",$22.37
4/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,$50.15,$0.70
4/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$4,640.00",$64.88
4/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$14.19,$0.20
4/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,277.00",$17.86
4/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$796.10,$11.13
4/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,$48.60,$0.68
4/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,060.00",$42.79
5/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$19.12,$0.27
5/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,978.95",$55.49
5/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$51.00,$0.71
5/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$17.71,$0.25
5/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,"$1,624.99",$22.66
5/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,$25.00,$0.35
5/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,$120.00,$1.67
5/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$49.72,$0.69
5/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$4,505.00",$62.83
5/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$25.00,$0.35
5/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$18.77,$0.26
5/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,$48.09,$0.67
5/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$4,543.00",$63.36
5/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,$26.00,$0.36
5/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$15.58,$0.22
5/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$690.05,$9.62
5/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,031.58",$14.39
5/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,$53.60,$0.75
5/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,311.00",$46.18
6/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$20.10,$0.27
6/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$28.23,$0.38
6/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$2,706.25",$36.79
6/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,$22.00,$0.30
6/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$53.00,$0.72
6/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,$20.00,$0.27
6/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.96,$0.23
6/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,550.91",$21.09
6/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$861.10,$11.71
6/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$33.07,$0.45
6/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,017.00",$41.02
6/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$22.00,$0.30
6/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$19.30,$0.26
6/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$586.11,$7.97
6/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,340.00",$45.41
6/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,$27.00,$0.37
6/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$17.03,$0.23
6/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$450.61,$6.13
6/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,322.22",$17.98
7/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$19.92,$0.27
7/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,695.00",$22.98
7/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$30.15,$0.41
7/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$51.00,$0.69
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$18.61,$0.25
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,690.67",$22.92
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$662.22,$8.98
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,680.00",$22.78
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,$22.00,$0.30
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,$115.00,$1.56
7/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$30.30,$0.41
7/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$23.00,$0.31
7/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$17.26,$0.23
7/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,533.33",$20.79
7/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$455.55,$6.18
7/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,$34.77,$0.47
7/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,200.00",$43.39
7/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,$26.00,$0.35
7/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$16.56,$0.22
7/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,550.00",$21.02
7/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$333.32,$4.52
7/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,000.00",$13.56
7/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,$41.43,$0.56
7/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$2,260.00",$30.64
8/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$15.31,$0.21
8/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,131.25",$15.58
8/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$2,798.75",$38.55
8/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,$21.00,$0.29
8/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$42.00,$0.58
8/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,$22.00,$0.30
8/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$555.55,$7.65
8/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,"$1,668.75",$22.99
8/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,$120.00,$1.65
8/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$2,888.00",$39.78
8/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,$23.00,$0.32
8/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,$15.24,$0.21
8/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,231.00",$16.96
8/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$2,777.00",$38.25
8/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$17.08,$0.24
8/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,529.50",$21.07
8/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,$925.00,$12.74
8/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$1,975.00",$27.20
9/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$11.77,$0.16
9/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,"$3,043.75",$41.58
9/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,$19.00,$0.26
9/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,$42.00,$0.57
9/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$14.80,$0.20
9/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,"$1,278.00",$17.46
9/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,$582.22,$7.95
